id,author,createTime,desc,isAd,stats,statsV2,collectCount,commentCount,diggCount,playCount,shareCount,uniqueId,nickname,authorId
7369982231969860870,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1715957710,Make McDonald’s at home with me 🥞🍳 #breakfastsandwich #mcgriddleathome #cookingasmr #asmrfood #asmrfoodsounds #amazonkitchenfinds #amazonkitchengadgets #amazonhomeideas #amazonfinds2024 #asmrrestock #kitchenasmr #kitchengadgets ,,"{'collectCount': 7206, 'commentCount': 121, 'diggCount': 79200, 'playCount': 2100000, 'shareCount': 2545}","{'collectCount': '7206', 'commentCount': '121', 'diggCount': '79200', 'playCount': '2100000', 'repostCount': '0', 'shareCount': '2545'}",7206.0,121.0,79200.0,2100000.0,2545.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7369395292153662726,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1715821053,Love my Eufy X8 Pro! #eufyx8pro #robotvacuum #amazonhomefinds #amazoncleaningproduct #amazonbestseller #affordableamazonfinds #amazonfinds #amazonhomehack ,,"{'collectCount': 1359, 'commentCount': 21, 'diggCount': 8902, 'playCount': 240800, 'shareCount': 297}","{'collectCount': '1359', 'commentCount': '21', 'diggCount': '8902', 'playCount': '240800', 'repostCount': '0', 'shareCount': '297'}",1359.0,21.0,8902.0,240800.0,297.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7367837330234690822,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1715458312,Adult Lunchable Restock 🍓🍱#asmrrestock #adultlunchables #adultlunchable #snackrestock #restockasmr #amazonfinds #amazonkitchenfinds #kitchenideas #lunchables #amazonfinds2024 #amazonhomefinds #amazonbestsellers #amazonnewreleases ,,"{'collectCount': 24100, 'commentCount': 265, 'diggCount': 238600, 'playCount': 2900000, 'shareCount': 8699}","{'collectCount': '24081', 'commentCount': '265', 'diggCount': '238600', 'playCount': '2900000', 'repostCount': '0', 'shareCount': '8699'}",24100.0,265.0,238600.0,2900000.0,8699.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7367087580426407173,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1715283748,Random Home Restocks 🕊️ #amazonfinds #asmrrestock #homeasmr #restockasmr #homerestock #kitchenrestock #amazonhomefinds #amazonhomeideas #organizedhome #organizationasmr #amazonkitchenfavorites #organizewithme #restockwithme ,,"{'collectCount': 12300, 'commentCount': 218, 'diggCount': 67200, 'playCount': 3400000, 'shareCount': 3279}","{'collectCount': '12283', 'commentCount': '218', 'diggCount': '67200', 'playCount': '3400000', 'repostCount': '0', 'shareCount': '3279'}",12300.0,218.0,67200.0,3400000.0,3279.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7366669769904246022,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1715186468,Fridge snack drawer restock (my kids fav time of the month) 🧀🥚🍊 #fridgeorganization #fridgerestock #asmrrestock #asmrrestocking #snackdrawer #snackdrawerrestock #organizedfridge #fridgecleaning #groceryhaul #restockasmr #groceryrestock #kitchenorganization #organizedkitchen ,,"{'collectCount': 4258, 'commentCount': 110, 'diggCount': 62200, 'playCount': 790900, 'shareCount': 1162}","{'collectCount': '4258', 'commentCount': '110', 'diggCount': '62200', 'playCount': '790900', 'repostCount': '0', 'shareCount': '1162'}",4258.0,110.0,62200.0,790900.0,1162.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7366278803896700165,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1715095438,Best home find for your pet 🐕🐾 #amazonhomefinds #amazonhomeideas #homesecurity #amazonpetproducts #amazondogfinds #amazondogmusthaves #amazonpetmusthaves #dogmusthaves #petproducts #homesecuritycamera ,,"{'collectCount': 3247, 'commentCount': 52, 'diggCount': 17200, 'playCount': 415200, 'shareCount': 6122}","{'collectCount': '3247', 'commentCount': '52', 'diggCount': '17200', 'playCount': '415200', 'repostCount': '0', 'shareCount': '6122'}",3247.0,52.0,17200.0,415200.0,6122.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7366257229026086149,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1715090414,Amazon Pet Day Deals 2024 #amazonpetfinds #amazonpetday2024 #amazonpetproducts #amazondogfinds #amazondogmusthaves #amazonpetdaydeals #amazondeals  #petday #amazonpetmusthaves ,,"{'collectCount': 3246, 'commentCount': 40, 'diggCount': 18500, 'playCount': 563500, 'shareCount': 4118}","{'collectCount': '3246', 'commentCount': '40', 'diggCount': '18500', 'playCount': '563500', 'repostCount': '0', 'shareCount': '4118'}",3246.0,40.0,18500.0,563500.0,4118.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7366018710248672517,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1715034883,It makes tap water taste like bottled 💧 ✨ #amazonhomefinds #amazonfinds #amazonmusthaves #amazonsummerfinds #fridgeorganization #fridgeorganizationrestock #amazonhomeideas #amazonkitchenfinds @Waterdrop Filters #waterdroppartner  Automatic water dispenser  Summer find Fridge organization,True,"{'collectCount': 4554, 'commentCount': 44, 'diggCount': 20200, 'playCount': 737100, 'shareCount': 2389}","{'collectCount': '4554', 'commentCount': '44', 'diggCount': '20200', 'playCount': '737100', 'repostCount': '0', 'shareCount': '2389'}",4554.0,44.0,20200.0,737100.0,2389.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7364885235240094982,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1714770974,"Stanlet cup restock, dessert edition 🍪 🥤 #stanleycuprestock #stanleytumblercup #tumbleraccessories #amazontumbler #amazonfinds2024 #amazonbestseller #restockasmr #crumblcookiesoftheweek #crumblasmr #crumblecookiereview #amazonfavorites #asmrrestock ",,"{'collectCount': 2212, 'commentCount': 112, 'diggCount': 24200, 'playCount': 875500, 'shareCount': 1398}","{'collectCount': '2212', 'commentCount': '112', 'diggCount': '24200', 'playCount': '875500', 'repostCount': '0', 'shareCount': '1398'}",2212.0,112.0,24200.0,875500.0,1398.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7363696707999124742,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1714494247,The ultimate tumbler cup 🥤 #tumblercup #amazonkitchenfinds #amazonfinds #amazontumblercup #amazondinds2024 #amazonsummerfinds #bloompartner #amazonkitchenfavorites @Bloom Nutrition,,"{'collectCount': 1477, 'commentCount': 65, 'diggCount': 9374, 'playCount': 272300, 'shareCount': 580}","{'collectCount': '1477', 'commentCount': '65', 'diggCount': '9374', 'playCount': '272300', 'repostCount': '0', 'shareCount': '580'}",1477.0,65.0,9374.0,272300.0,580.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
7361841781496909061,"{'avatarLarger': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_1080x1080.jpeg?lk3s=a5d48078&nonce=95839&refresh_token=699f2b0614ba5f07f54af4db720bffe8&x-expires=1717869600&x-signature=%2Blt6AEItdvnLc%2FvPZWwlbXpLHEI%3D&shp=a5d48078&shcp=81f88b70', 'avatarMedium': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_720x720.jpeg?lk3s=a5d48078&nonce=94268&refresh_token=881e44a0e6f955bc885f942b3e3e43ee&x-expires=1717869600&x-signature=xExbDIhYlqiMAz1jeNwF7%2BES8uc%3D&shp=a5d48078&shcp=81f88b70', 'avatarThumb': 'https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5a8bae33b06523b66547e64d11a27155~c5_100x100.jpeg?lk3s=a5d48078&nonce=32497&refresh_token=9f27ecc1ee857f3f060cd4f145b8babc&x-expires=1717869600&x-signature=Y6rc8yR%2BbiwSyTI%2B9S1AUEH0BGs%3D&shp=a5d48078&shcp=81f88b70', 'commentSetting': 0, 'downloadSetting': 0, 'duetSetting': 0, 'ftc': False, 'id': '7111786018798552070', 'isADVirtual': False, 'isEmbedBanned': False, 'nickname': 'Sam Shan Shops 🦋', 'openFavorite': False, 'privateAccount': False, 'relation': 0, 'secUid': 'MS4wLjABAAAAGFqDazB3wBXQPCprmU_vgOEKSjheOTA8RogJgsHvHmD8yraFIzYZVgcnh7GBeQS2', 'secret': False, 'signature': 'Amazon 🇨🇦🇺🇸🇬🇧 Finds\n💌 samshanshops@rewiredtalent.com\n👇🏽SHOP FINDS👇🏽', 'stitchSetting': 0, 'uniqueId': 'sam.shan.shops', 'verified': False}",1714062364,"I have purse, 2 stanley purses to be specific🥤👛 #stanleypurse #stanleyrestock #tumblerrestock #tumblercup #stanleylunchbox #stanleycup #asmrrestock #packwithme #asmrpacking #amazonfinds #amazonbestsellers #ihavepurse ",,"{'collectCount': 73100, 'commentCount': 3673, 'diggCount': 578600, 'playCount': 9800000, 'shareCount': 103800}","{'collectCount': '73065', 'commentCount': '3673', 'diggCount': '578600', 'playCount': '9800000', 'repostCount': '0', 'shareCount': '103800'}",73100.0,3673.0,578600.0,9800000.0,103800.0,sam.shan.shops,Sam Shan Shops 🦋,7111786018798552070
